AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,LATITUDE,LONGITUDE
OH2,Bellefontaine Regional,"Bellefontaine, OH",United States,40.37222222,-83.81916667
OH2,Bellefontaine Regional,"Bellefontaine, OH",United States,40.37222222,-83.81888889
OH3,Ross County,"Chillicothe, OH",United States,39.44027778,-83.02305556
OH3,Ross County,"Chillicothe, OH",United States,39.44055556,-83.02305556
OH4,Union County,"Marysville, OH",United States,40.22444444,-83.35166667
OH4,Union County,"Marysville, OH",United States,40.22472222,-83.35166667
OH5,Cincinnati - Blue Ash,"Cincinnati, OH",United States,39.24666667,-84.38888889
OH6,Portage County,"Ravenna, OH",United States,41.21027778,-81.25166667
OH7,Kent State University,"Kent, OH",United States,41.15138889,-81.41500000
OH7,Kent State University,"Kent, OH",United States,41.15194444,-81.41666667
OH8,Bluffton Airport,"Bluffton, OH",United States,40.88555556,-83.86861111
OH9,Medina Municipal,"Medina, OH",United States,41.13138889,-81.76500000
OHA,Ohakea Airport,"Ohakea, New Zealand",New Zealand,-40.20833333,175.38694444
OHA,Ohakea Airport,"Ohakea, New Zealand",New Zealand,-40.20611111,175.38777778
OHC,Northeast Cape AFS,"Northeast Cape, AK",United States,63.32638889,-168.96888889
OHD,Ohrid Airport,"Ohrid, Macedonia",Macedonia,41.18000000,20.74222222
OHD,Ohrid Airport,"Ohrid, Yugoslavia",Yugoslavia,41.18500000,20.74305556
OHD,Ohrid Airport,"Ohrid, Yugoslavia",Yugoslavia,41.18500000,20.74305556
OHD,St Paul the Apostle,"Ohrid, Macedonia",Macedonia,41.18055556,20.74305556
OHI,Oshakati Airport,"Oshakati, Namibia",Namibia,-17.80111111,15.70111111
OHI,Oshakati Airport,"Oshakati, Namibia",Namibia,-17.79861111,15.70138889
OHI,Oshakati Airport,"Oshakati, Namibia",Namibia,-17.79694444,15.69944444
OHR,Wyk Auf Foehr,"Wyk Auf Fohr, Germany",Germany,54.68444444,8.52805556
OHR,Wyk Auf Foehr,"Wyk Auf Fohr, Germany",Germany,54.68444444,8.52805556
OHR,Wyk Auf Fohr Airport,"Wyk Auf Fohr, Germany",Germany,54.68444444,8.52805556
OHR,Wyk Auf Fohr Airport,"Wyk Auf Fohr, Germany",Germany,54.68444444,8.52805556
OHR,Wyk Auf Fohr Airport,"Wyk Auf Fohr, Germany",Germany,54.68694444,8.53277778
OHR,Wyk Auf Fohr Airport,"Wyk Auf Fohr, West Germany",West Germany,54.68583333,8.52916667
OIC,Eaton,"Norwich, NY",United States,42.56638889,-75.52416667
OIM,Oshima,"Oshima Islands, Japan",Japan,34.77916667,139.36500000
OIM,Oshima,"Oshima Islands, Japan",Japan,34.78194444,139.36027778
OIT,Oita Airport,"Oita, Japan",Japan,33.47611111,131.73972222
OIT,Oita Airport,"Oita, Japan",Japan,33.47944444,131.73722222
OJC,Johnson County Executive,"Olathe, KS",United States,38.84750000,-94.73750000
OKA,Naha,"Okinawa, Japan",Japan,26.19194444,127.64777778
OKA,Naha,"Okinawa, Japan",Japan,26.19333333,127.63944444
OKA,Naha,"Okinawa, Japan",Japan,26.19583333,127.64583333
OKA,Naha,"Okinawa, Okinawa/Ryukyu Islands",Okinawa/Ryukyu Islands,26.19194444,127.64777778
OKC,Will Rogers World,"Oklahoma City, OK",United States,35.39222222,-97.60166667
OKC,Will Rogers World,"Oklahoma City, OK",United States,35.39305556,-97.60083333
OKC,Will Rogers World,"Oklahoma City, OK",United States,35.39305556,-97.60055556
OKD,Okadama,"Sapporo, Japan",Japan,43.11527778,141.38444444
OKJ,Okayama Airport,"Okayama, Japan",Japan,34.75694444,133.85527778
OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",United States,40.52777778,-86.05972222
OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",United States,40.52777778,-86.05972222
OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",United States,40.52805556,-86.05888889
OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",United States,40.52805556,-86.05888889
OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",United States,40.52972222,-86.05805556
OKK,Kokomo Municipal,"Kokomo/Logansport/Peru, IN",United States,40.52972222,-86.05805556
OKN,Okondja Airport,"Okondja, Gabon",Gabon,-0.70083333,13.78111111
OKN,Okondja Airport,"Okondja, Gabon",Gabon,-0.66666667,13.67361111
OKN,Okondja Airport,"Okondja, Gabon",Gabon,-0.66638889,13.67388889
OKO,Yokota AB,"Tokyo, Japan",Japan,35.74527778,139.35166667
OKO,Yokota AB,"Tokyo, Japan",Japan,35.74861111,139.34861111
OKR,Yorke Island Airport,"Yorke Island, Australia",Australia,-9.75333333,143.40500000
OKR,Yorke Island Airport,"Yorke Island, Australia",Australia,-9.73333333,143.41666667
OKY,Oakey Airport,"Oakey, Australia",Australia,-27.41138889,151.73527778
OKY,Oakey Airport,"Oakey, Australia",Australia,-27.40694444,151.73555556
OKY,Oakey Airport,"Oakey, Australia",Australia,-27.40666667,151.73500000
OLA,Orland Airport,"Orland, Norway",Norway,63.69888889,9.60388889
OLA,Orland Airport,"Orland, Norway",Norway,63.70000000,9.60277778
OLA,Orland Airport,"Orland, Norway",Norway,63.70055556,9.60472222
OLB,Costa Smeralda,"Olbia, Italy",Italy,40.89722222,9.52222222
OLB,Olbia Costa Smeralda,"Olbia, Italy",Italy,40.89861111,9.51750000
OLB,Olbia Costa Smeralda,"Olbia, Italy",Italy,40.89944444,9.51916667
OLE,Cattaraugus County-Olean,"Olean, NY",United States,42.24111111,-78.37138889
OLE,Cattaraugus County-Olean,"Olean, NY",United States,42.24111111,-78.37138889
OLE,Cattaraugus County-Olean,"Olean, NY",United States,42.24138889,-78.37138889
OLE,Cattaraugus County-Olean,"Olean, NY",United States,42.24138889,-78.37138889
OLE,Olean Municipal,"Olean, NY",United States,42.24083333,-78.37666667
OLF,L. M. Clayton,"Wolf Point, MT",United States,48.09444444,-105.57500000
OLF,Wolf Point International,"Wolf Point, MT",United States,48.09472222,-105.56638889
OLH,Old Harbor Airport,"Old Harbor, AK",United States,57.20611111,-153.29944444
OLH,Old Harbor Airport,"Old Harbor, AK",United States,57.21805556,-153.26972222
OLH,Old Harbor Airport,"Old Harbor, AK",United States,57.21805556,-153.26972222
OLH,Old Harbor Airport,"Old Harbor, AK",United States,57.21833333,-153.26972222
OLH,Old Harbor Airport,"Old Harbor, AK",United States,57.21833333,-153.26972222
OLH,Old Harbor Airport,"Old Harbor, AK",United States,57.21833333,-153.26916667
OLI,Rif,"Olafsvik, Iceland",Iceland,64.91138889,-23.82305556
OLI,Rif,"Olafsvik, Iceland",Iceland,64.91138889,-23.82305556
OLI,Rif,"Olafsvik, Iceland",Iceland,64.91138889,-23.81805556
OLI,Rif,"Olafsvik, Iceland",Iceland,64.91333333,-23.80000000
OLL,Oyo Ollombo,"Oyo, Congo (Brazaville)",Congo (Brazaville),-1.22666667,15.91000000
OLM,Olympia Regional,"Olympia, WA",United States,46.96944444,-122.90250000
OLM,Olympia Regional,"Olympia, WA",United States,46.97361111,-122.90333333
OLO,Olomouc Airport,"Olomouc, Czech Republic",Czech Republic,49.58722222,17.21000000
OLO,Olomouc Airport,"Olomouc, Czech Republic",Czech Republic,49.58722222,17.21000000
OLO,Olomouc Airport,"Olomouc, Czech Republic",Czech Republic,49.58750000,17.20583333
OLO,Olomouc Airport,"Olomouc, Czech Republic",Czech Republic,49.58750000,17.20583333
OLO,Olomouc Airport,"Olomouc, Czechoslovakia",Czechoslovakia,49.58750000,17.20583333
OLP,Olympic Dam Airport,"Olympic Dam, Australia",Australia,-30.48694444,136.86888889
OLP,Olympic Dam Airport,"Olympic Dam, Australia",Australia,-30.48500000,136.87666667
OLP,Olympic Dam Airport,"Olympic Dam, Australia",Australia,-30.48416667,136.87611111
OLS,Nogales International,"Nogales, AZ",United States,31.41638889,-110.84916667
OLS,Nogales International,"Nogales, AZ",United States,31.41777778,-110.84777778
OLU,Columbus Municipal,"Columbus, NE",United States,41.44722222,-97.34166667
OLU,Columbus Municipal,"Columbus, NE",United States,41.44805556,-97.34277778
OLU,Columbus Municipal,"Columbus, NE",United States,41.44805556,-97.34277778
OLU,Columbus Municipal,"Columbus, NE",United States,41.44861111,-97.34083333
OLU,Columbus Municipal,"Columbus, NE",United States,41.44861111,-97.34083333
OLV,Olive Branch Airport,"Olive Branch, MS",United States,34.97861111,-89.78694444
OLV,Olive Branch Airport,"Olive Branch, MS",United States,34.97888889,-89.78694444
OLV,Olive Branch Taylor Field,"Olive Branch, MS",United States,34.97861111,-89.78694444
OMA,Eppley Airfield,"Omaha, NE",United States,41.30194444,-95.89333333
OMA,Eppley Airfield,"Omaha, NE",United States,41.30305556,-95.89416667
OMB,Omboue Airport,"Omboue, Gabon",Gabon,-1.58333333,9.26666667
OMC,Ormoc Airport,"Ormoc, Philippines",Philippines,11.05833333,124.56277778
OMC,Ormoc Airport,"Ormoc, Philippines",Philippines,11.05833333,124.56555556
OMC,Ormoc Airport,"Ormoc, Philippines",Philippines,11.05916667,124.56583333
OME,Nome Airport,"Nome, AK",United States,64.51055556,-165.44472222
OME,Nome Airport,"Nome, AK",United States,64.51138889,-165.44166667
OME,Nome Airport,"Nome, AK",United States,64.51222222,-165.44527778
OME,Nome Airport,"Nome, AK",United States,64.51222222,-165.44527778
OME,Nome Airport,"Nome, AK",United States,64.51250000,-165.44444444
OME,Nome Airport,"Nome, AK",United States,64.51250000,-165.44444444
OMH,Uromiyeh,"Urmieh, Iran",Iran,37.66250000,45.05888889
OMH,Uromiyeh,"Urmieh, Iran",Iran,37.66805556,45.06861111
OMK,Omak Airport,"Omak, WA",United States,48.46444444,-119.51805556
OMK,Omak Airport,"Omak, WA",United States,48.46666667,-119.52083333
OML,Omkalai Airport,"Omkalai, Papua New Guinea",Papua New Guinea,-6.18555556,144.95833333
OMO,Mostar Airport,"Mostar, Bosnia and Herzegovina",Bosnia and Herzegovina,43.28277778,17.84583333
OMO,Mostar Airport,"Mostar, Bosnia and Herzegovina",Bosnia and Herzegovina,43.28277778,17.84583333
OMO,Mostar Airport,"Mostar, Bosnia and Herzegovina",Bosnia and Herzegovina,43.28305556,17.84583333
OMO,Mostar Airport,"Mostar, Bosnia and Herzegovina",Bosnia and Herzegovina,43.28305556,17.84583333
OMO,Mostar Airport,"Mostar, Bosnia and Herzegovina",Bosnia and Herzegovina,43.28305556,17.84583333
OMO,Mostar Airport,"Mostar, Bosnia and Herzegovina",Bosnia and Herzegovina,43.28361111,17.84666667
OMO,Mostar Airport,"Mostar, Yugoslavia",Yugoslavia,43.28555556,17.84666667
OMO,Mostar Airport,"Mostar, Yugoslavia",Yugoslavia,43.28555556,17.84666667
OMR,Oradea Airport,"Oradea, Romania",Romania,47.02527778,21.90250000
OMR,Oradea Airport,"Oradea, Romania",Romania,47.02750000,21.90305556
OMS,Omsk Airport,"Omsk, Russia",Russia,54.96666667,73.30000000
OMS,Omsk Airport,"Omsk, Russia",Russia,54.96722222,73.31027778
OMS,Omsk Airport,"Omsk, Russia",Russia,54.96722222,73.31027778
OMS,Omsk Airport,"Omsk, U.S.S.R.",U.S.S.R.,54.96666667,73.30000000
OMS,Omsk Tsentralny,"Omsk, Russia",Russia,54.96722222,73.31027778
OMS,Omsk Tsentralny,"Omsk, Russia",Russia,54.96722222,73.31027778
OMS,Tsentralny,"Omsk, Russia",Russia,54.96722222,73.31027778
ON1,Collingwood Airport,"Collingwood, Canada",Canada,44.44916667,-80.15833333
ON1,Collingwood Airport,"Collingwood, Canada",Canada,44.44944444,-80.15916667
ON1,Collingwood Airport,"Collingwood, Canada",Canada,44.44944444,-80.15916667
ON2,Stratford Municipal,"Stratford, Canada",Canada,43.41583333,-80.93416667
ON3,Victor Mine,"Victor Diamond Mine, Canada",Canada,52.83277778,-83.92472222
ONA,Winona Municipal/Max Conrad Field,"Winona, MN",United States,44.07666667,-91.70611111
ONA,Winona Municipal/Max Conrad Field,"Winona, MN",United States,44.07722222,-91.70833333
ONA,Winona Municipal/Max Conrad Field,"Winona, MN",United States,44.07722222,-91.70833333
ONA,Winona Municipal/Max Conrad Field,"Winona, MN",United States,44.07750000,-91.70916667
ONA,Winona Municipal/Max Conrad Field,"Winona, MN",United States,44.07972222,-91.71166667
ONA,Winona Municipal/Max Conrad Field,"Winona, MN",United States,44.07972222,-91.71166667
OND,Ondangwa Airport,"Ondangwa, Namibia",Namibia,-17.88138889,15.94777778
OND,Ondangwa Airport,"Ondangwa, Namibia",Namibia,-17.87861111,15.95250000
OND,Ondangwa Airport,"Ondangwa, Namibia",Namibia,-17.87833333,15.95250000
OND,Ondangwa Airport,"Ondangwa, Namibia",Namibia,-17.87833333,15.95277778
ONG,Mornington Island Airport,"Mornington Island, Australia",Australia,-16.66250000,139.17805556
ONG,Mornington Island Airport,"Mornington Island, Australia",Australia,-16.66166667,139.16250000
ONG,Mornington Island Airport,"Mornington Island, Australia",Australia,-16.66138889,139.17000000
ONH,Albert S Nader Regional,"Oneonta, NY",United States,42.52472222,-75.06444444
ONH,Oneonta Municipal,"Oneonta, NY",United States,42.52472222,-75.06444444
ONJ,Odate Noshiro Airport,"Odate Noshiro, Japan",Japan,40.19194444,140.37138889
ONL,O'Neill Municipal,"O'Neill, NE",United States,42.46527778,-98.68861111
ONL,The O'Neill Municipal-John L. Baker Field,"O'Neill, NE",United States,42.46944444,-98.68777778
ONL,The O'Neill Municipal-John L. Baker Field,"O'Neill, NE",United States,42.46944444,-98.68777778
ONL,The O'Neill Municipal-John L. Baker Field,"O'Neill, NE",United States,42.47000000,-98.68805556
ONL,The O'Neill Municipal-John L. Baker Field,"O'Neill, NE",United States,42.47000000,-98.68805556
ONM,Socorro Municipal,"Socorro, NM",United States,34.02194444,-106.90222222
ONM,Socorro Municipal,"Socorro, NM",United States,34.02250000,-106.90305556
ONN,Onion Bay Airport,"Onion Bay, AK",United States,58.06805556,-153.25388889
ONO,Ontario Municipal,"Ontario, OR",United States,44.01944444,-117.01305556
ONO,Ontario Municipal,"Ontario, OR",United States,44.02277778,-117.01388889
ONP,Newport Municipal,"Newport, OR",United States,44.57944444,-124.05777778
ONP,Newport Municipal,"Newport, OR",United States,44.57944444,-124.05777778
ONP,Newport Municipal,"Newport, OR",United States,44.58027778,-124.05805556
ONT,Ontario International,"Ontario, CA",United States,34.05611111,-117.60111111
ONX,Enrique A Jimenez,"Colon, Panama",Panama,9.36055556,-79.86722222
ONX,Enrique A Jimenez,"Colon, Panama",Panama,9.36055556,-79.86722222
ONX,Enrique Adolfo Jimenez,"Colon, Panama",Panama,9.35666667,-79.86750000
ONX,Enrique Adolfo Jimenez,"Colon, Panama",Panama,9.35666667,-79.86750000
ONX,Enrique Adolfo Jimenez,"Colon, Panama",Panama,9.36055556,-79.86722222
OOB,Cobol Alaska/Scaled/,"Cobol, AK",United States,57.48333333,-135.86666667
OOK,Toksook Bay,"Toksook, AK",United States,60.53194444,-165.10833333
OOK,Toksook Bay,"Toksook, AK",United States,60.54138889,-165.08722222
OOL,Coolangatta,"Gold Coast, Australia",Australia,-28.16611111,153.50361111
OOL,Gold Coast Airport,"Gold Coast, Australia",Australia,-28.16611111,153.50361111
OOL,Gold Coast Airport,"Gold Coast, Australia",Australia,-28.16583333,153.50666667
OOL,Gold Coast Airport,"Gold Coast, Australia",Australia,-28.16444444,153.50472222
OOM,Cooma Airport,"Cooma, Australia",Australia,-36.30833333,148.97333333
OPF,Miami Opa Locka Executive,"Miami, FL",United States,25.90750000,-80.27833333
OPF,Miami Opa Locka Executive,"Miami, FL",United States,25.90750000,-80.27833333
OPF,Opa Locka Executive,"Miami, FL",United States,25.90694444,-80.27833333
OPF,Opa-locka Executive,"Miami, FL",United States,25.90694444,-80.28027778
OPF,Opa-locka Executive,"Miami, FL",United States,25.90694444,-80.27833333
OPF,Opa-locka Executive,"Miami, FL",United States,25.90750000,-80.27833333
OPH,Ophir Airport,"Ophir, AK",United States,63.14500000,-156.52638889
OPH,Ophir Airport,"Ophir, AK",United States,63.14583333,-156.52888889
OPH,Ophir Airport,"Ophir, AK",United States,63.14583333,-156.52888889
OPH,Ophir Airport,"Ophir, AK",United States,63.14611111,-156.53000000
OPH,Ophir Airport,"Ophir, AK",United States,63.14611111,-156.53000000
OPH,Ophir Airport,"Ophir, AK",United States,63.14666667,-156.53111111
OPN,Thomaston Upson County,"Thomaston, GA",United States,32.95500000,-84.26416667
OPO,Francisco Sa Carneiro,"Porto, Portugal",Portugal,41.23805556,-8.67472222
OPO,Porto Airport,"Porto, Portugal",Portugal,41.23805556,-8.67472222
OPO,Porto Airport,"Porto, Portugal",Portugal,41.24805556,-8.68138889
OPO,Porto Airport,"Porto, Portugal",Portugal,41.24805556,-8.68138889
OPO,Porto Airport,"Porto, Portugal",Portugal,41.24805556,-8.68111111
OPO,Porto Airport,"Porto, Portugal",Portugal,41.24805556,-8.68111111
OQA,McDonald Lake Airport,"McDonald Lake, AK",United States,55.93722222,-131.81277778
OQB,Bible Camp Airport,"Bible Camp, AK",United States,57.92638889,-156.08333333
OQC,Cinder River Lodge Airport,"Cinder River Lodge, AK",United States,57.06666667,-157.81416667
OQF,Lemesurier Island Airport,"Lemesurier Island, AK",United States,58.28444444,-136.08472222
OQG,Tracy Arm Airport,"Tracy Arm, AK",United States,57.91138889,-133.40222222
OQI,Vrems Airport,"Vrems, AK",United States,57.85694444,-157.08666667
OQK,Akolik Airport,"Akolik, AK",United States,68.98333333,-163.44555556
OQL,Mels Airport,"Mels, AK",United States,56.23333333,-160.07500000
OQM,Meshik Airport,"Meshik, AK",United States,56.76666667,-158.08527778
OQN,Telaquana Lake Airport,"Telaquana Lake, AK",United States,60.95527778,-153.90750000
OQO,Chelatna Lake Lodge Airport,"Chelatna Lake Lodge, AK",United States,62.43416667,-151.41472222
OQP,Pumice Airport,"Pumice, AK",United States,57.17833333,-157.73333333
OQQ,Points Alsworth,"Port Alsworth, AK",United States,60.18333333,-154.33388889
OQR,Twin Lakes Airport,"Twin Lakes, AK",United States,60.65277778,-154.03611111
OQS,Sandy Airport,"Sandy, AK",United States,56.23333333,-160.22583333
OQU,Waterkloof AFB,"Waterkloof, South Africa",South Africa,-25.83000000,28.22250000
OQU,Waterkloof AFB,"Waterkloof, South Africa",South Africa,-25.83000000,28.22250000
OQU,Waterkloof AFB,"Waterkloof, South Africa",South Africa,-25.82916667,28.22250000
OQV,Shirleyville Airport,"Shirleyville, AK",United States,61.01361111,-151.40694444
OQW,Doug Carney Strip Airport,"Doug Carney Strip, AK",United States,61.43416667,-157.05000000
OQX,Shisholik Airport,"Shisholik, AK",United States,67.00000000,-162.83333333
OQY,Camp Sivinuvik,"Sivinuvik, AK",United States,66.88333333,-161.48333333
OQZ,American Creek Airport,"American Creek, AK",United States,62.04333333,-158.25638889
OR1,Grants Pass Airport,"Grants Pass, OR",United States,42.51000000,-123.38805556
OR1,Grants Pass Airport,"Grants Pass, OR",United States,42.51166667,-123.38777778
OR2,Siletz Bay State,"Gleneden, OR",United States,44.87666667,-124.02861111
OR2,Siletz Bay State,"Gleneden, OR",United States,44.87666667,-124.02861111
OR2,Siletz Bay State,"Gleneden, OR",United States,44.87694444,-124.02861111
OR2,Siletz Bay State,"Gleneden, OR",United States,44.87694444,-124.02861111
OR2,Siletz Bay State,"Gleneden, OR",United States,44.87750000,-124.02833333
OR3,Florence Municipal,"Florence, OR",United States,43.98277778,-124.11138889
OR4,Bend Municipal,"Bend, OR",United States,44.09444444,-121.20027778
ORB,Orebro Airport,"Orebro, Sweden",Sweden,59.22194444,15.03722222
ORB,Orebro Airport,"Orebro, Sweden",Sweden,59.22250000,15.03750000
ORB,Orebro Airport,"Orebro, Sweden",Sweden,59.22250000,15.03750000
ORB,Orebro Airport,"Orebro, Sweden",Sweden,59.22361111,15.03777778
ORB,Orebro Airport,"Orebro, Sweden",Sweden,59.22361111,15.03805556
ORB,Orebro Airport,"Orebro, Sweden",Sweden,59.22361111,15.03805556
ORC,Orocue Airport,"Orocue, Colombia",Colombia,4.78333333,-71.35000000
ORC,Orocue Airport,"Orocue, Colombia",Colombia,4.79027778,-71.34833333
ORD,Chicago O'Hare International,"Chicago, IL",United States,41.97444444,-87.90666667
